RES,CB506,USBAL,ARCA15000635,KJ20060591,1G1AL15F477336596,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20060591,1G1AL15F477336596,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20060591,1G1AL15F477336596,VA,3/24/2015 7:24:00 PM
COG,CB505,USBAL,ARCA15000524,JP70060780,2GNALBEK7C1301771,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP70060780,2GNALBEK7C1301771,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP70060780,2GNALBEK7C1301771,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,KJ20062888,WMWMF3C52ATU77938,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20062888,WMWMF3C52ATU77938,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20062888,WMWMF3C52ATU77938,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80063298,1GNEC13Z13R288924,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80063298,1GNEC13Z13R288924,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80063298,1GNEC13Z13R288924,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063765,3N1BC1APXBL393998,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063765,3N1BC1APXBL393998,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063765,3N1BC1APXBL393998,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP60063606,1G6DN56S350213463,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP60063606,1G6DN56S350213463,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP60063606,1G6DN56S350213463,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063605,1GKEK13Z03J116723,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063605,1GKEK13Z03J116723,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063605,1GKEK13Z03J116723,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,JP60059445,1GNFK13077J371027,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP60059445,1GNFK13077J371027,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP60059445,1GNFK13077J371027,VA,3/2/2015 7:00:00 PM
